,ProjectID,ProjectTitle,ProjectDescription,TotalCost,CountyNames,CT_Codes,ProjectStatusCodes,City,CityCode,County,CountyCode,Lon_Centroid,Lat_Centroid
2155,'0821000055,West Valley Connector Bus Rapid Transit (Phase 1 & Zero Emission Bus Initiative) u Mainline Improvements,"In San Bernardino and Los Angeles Counties through the cities of Pomona, Montclair, Ontario, and Rancho Cucamonga on Holt Boulevard from Pomona Metrolink Station to Ontario International Airport (ONT), on Archibald Avenue from ONT to Inland Empire Boulevard, on Inland Empire Boulevard from Archibald Avenue to Ontario Mills Mall, on Milliken Avenue from Ontario Mills Mall to Foothill Boulevard, and on Foothill Boulevard from Milliken Avenue to Victoria Gardens Mall, construct the West Valley Connector (WVC), a 100% zero-emission Bus Rapid Transit system, the first stage of the SB County Zero-emission Bus Initiative and second Bus Rapid Transit route in San Bernardino County. The project includes the construction of 21 stations between Pomona and Rancho Cucamonga. The project will also provide level boarding, transit signal priority, off-board fare options, optimized operating plans, branded shelters/canopies in the aforementioned stations, security cameras, and variable message signs.",236387000.0,San Bernardino,|08|,|InProgress|,San Bernardino,SBD,San Bernardino,SBD,-117.2942565,34.13973938
2156,'0818000204,Redlands Passenger Rail Project,"Located at five station locations:  San Bernardino Transit Center, Tippecanoe Avenue Station, New York Street Station, Downtown Redlands Station, and the University Station. The rail service will run  between San Bernardino Transit Center located at Rialto Avenue and E Street in downtown San Bernardino adjacent to San Manuel Stadium and will terminate at the University of Redlands. Construct nine-miles of Rail line.",291920000.0,San Bernardino,|08|,|Completed|,San Bernardino,SBD,San Bernardino,SBD,-117.2942565,34.13973938
2157,'0818000204,Redlands Passenger Rail Project,"Located at five station locations:  San Bernardino Transit Center, Tippecanoe Avenue Station, New York Street Station, Downtown Redlands Station, and the University Station. The rail service will run  between San Bernardino Transit Center located at Rialto Avenue and E Street in downtown San Bernardino adjacent to San Manuel Stadium and will terminate at the University of Redlands. Construct nine-miles of Rail line.",291920000.0,San Bernardino,|08|,|InProgress|,San Bernardino,SBD,San Bernardino,SBD,-117.2942565,34.13973938
2158,'0818000204,Redlands Passenger Rail Project,"Located at five station locations:  San Bernardino Transit Center, Tippecanoe Avenue Station, New York Street Station, Downtown Redlands Station, and the University Station. The rail service will run  between San Bernardino Transit Center located at Rialto Avenue and E Street in downtown San Bernardino adjacent to San Manuel Stadium and will terminate at the University of Redlands. Construct nine-miles of Rail line.",291920000.0,San Bernardino,|08|,|Completed|,San Bernardino,SBD,San Bernardino,SBD,-117.2942565,34.13973938
2159,'08-1232C,West Valley Connector Bus Rapid Transit (Phase 1 & Zero Emission Bus Initiative) u Vehicles,"In San Bernardino and Los Angeles Counties through the cities of Pomona, Montclair, Ontario, and Rancho Cucamonga on Holt Boulevard from Pomona Metrolink Station to Ontario International Airport (ONT), on Archibald Avenue from ONT to Inland Empire Boulevard, on Inland Empire Boulevard from Archibald Avenue to Ontario Mills Mall, on Milliken Avenue from Ontario Mills Mall to Foothill Boulevard, and on Foothill Boulevard from Milliken Avenue to Victoria Gardens Mall, construct the West Valley Connector (WVC), a 100% zero-emission Bus Rapid Transit system, the first stage of the San Bernardino County Zero-emission Bus Initiative and second Bus Rapid Transit route in San Bernardino County. Headways will be 10 min in peak commute period and 15 min off-peak, providing a high level of service to the community. In order to provide the required Bus Rapid Transit (BRT) service, the project includes the procurement of 18 zero-emission battery-electric buses.",27160000.0,San Bernardino,|08|,|InProgress|,San Bernardino,SBD,San Bernardino,SBD,-117.2942565,34.13973938
2160,'08-1232B,West Valley Connector Bus Rapid Transit (Phase 1 & Zero Emission Bus Initiative) u Maintenance Facility (D/B Contract),"In San Bernardino County, construct the West Valley Connector (WVC), a 100% zero-emission Bus Rapid Transit system, the first stage of the San Bernardino County Zero-emission Bus Initiative and second Bus Rapid Transit route in San Bernardino County. The project includes modifications to an existing maintenance facility in order to maintain the additional 18 zero-emission battery-electric buses that are needed to operate the new Bus Rapid Transit service.",0.0,San Bernardino,|08|,|InProgress|,San Bernardino,SBD,San Bernardino,SBD,-117.2942565,34.13973938
2161,'TEMP-SGR-2022-6292-047,Crestline Transit Center,MARTA intends to construct a new transit center for our Crestline branch to replace the existing office building that was severely damaged by a fire that occurred on 8/17/19,83923.0,San Bernardino,|08|,|InProgress|,San Bernardino,SBD,San Bernardino,SBD,-117.2942565,34.13973938
2162,'2020-6292-003,Demand Response Fleet Improvement,Purchase three new vehicles for the replacement of an aging fleet dedicated to dial-a-ride demand response services.   Transferring of SGR funds (previously allocated to bus stop improvements projct) for replacing  of the 2- 2015 Braun Entervans and 1- 2012 Aerolite Ford E450 that have met their useful life in years and/or miles,392379.0,San Bernardino,|08|,|InProgress|,San Bernardino,SBD,San Bernardino,SBD,-117.2942565,34.13973938
2163,'2018-6292-001,Bus Stop Improvements,"Mountain Transit will improve bus stops in the Mountain Transit service area. The bus stop improvements will include design plans, construction of the bus pad and shelter, solar lighting, and ADA improvements as necessary.  Unexpended FY 17/18 and FY 18/19 funds were transferred to the Demand Response Fleet Improvement Project, while FY 22/23 funds will be used solely for the purpose of improving substandard bus stops within the Mountain Transit service area.",401706.0,San Bernardino,|08|,|InProgress|,San Bernardino,SBD,San Bernardino,SBD,-117.2942565,34.13973938
2164,'TEMP-SGR-2022-6261-080,Transfer Center - Hesperia,"This project will fund a new transfer center in Hesperia adjacent to the current administrative and maintenance facilities.  The center will include shelters, benches, security office, restrooms, and an area for vending machines.",80530.0,San Bernardino,|07|,|InProgress|,San Bernardino,SBD,San Bernardino,SBD,-117.2942565,34.13973938
2165,'2021-6261-011,Battery Electric Bus Infrastructure - Charger Upgrade,This project will add one (1) 62.5 kw charger that will be paired with one (1) other 62.5kw charger along with pairing VVTA's other six (6) chargers to increase the output of paired chargers to 125kw. This will give VVTA four (4) 125kw charging stations instead of eight (8) 62.5kw charging stations and will cut the time to charge buses from 7.5 hours to 3 hours.,174256.0,San Bernardino,|07|,|InProgress|,San Bernardino,SBD,San Bernardino,SBD,-117.2942565,34.13973938
2166,'2021-6261-010,Service Vehicles,This project will add four (4) services vehicles to VVTA's fleet. This will decrease down time and increase reliability to ensure that the drivers have the support vehicles needed to make service.,1006732.0,San Bernardino,|07|,|InProgress|,San Bernardino,SBD,San Bernardino,SBD,-117.2942565,34.13973938
2167,'2020-6261-008,Paratransit Replacement Vehicles,"As part of VVTA's fleet replacement plan, VVTA systematically replaces and expands transit vehicles that are part of the active vehicle fleet. SGR funds will be used for the purchase of (9)  both replacement and expansion vehicles as outlined in the TAM plan. The vehicles being replaced are in poor condition.",262229.0,San Bernardino,|07|,|InProgress|,San Bernardino,SBD,San Bernardino,SBD,-117.2942565,34.13973938
2168,'2020-6261-007,Regional Bus Replacement,"As part of VVTA's fleet replacement plan, VVTA systematically replaces transit vehicles that are part of the active vehicle fleet. Up to Five (5) Class H CNG buses will be replaced using SGR funds. The buses will be well beyond their useful life and in dire need for replacement when the replacement buses arrive.  Replacement buses to be purchased are CNG.",3812595.0,San Bernardino,|07|,|Planned|,San Bernardino,SBD,San Bernardino,SBD,-117.2942565,34.13973938
2169,'2020-6261-006,Barstow Compressed Natural Gas (CNG) Station Fueling Upgrade,"VVTA will use SGR funds to upgrade the fueling system at the Barstow CNG Station.The current system was built fourteen years ago and was not intended for a large fleet of vehicles such as the fleet operated by VVTA. With SGR funds, the existing Liquefied-to-Compressed Natural Gas system will be updated to a redundant CNG system, which will improve system reliability and allow for a ten minute filling time instead of a thirty minute filling time.",428084.0,San Bernardino,|07|,|Completed|,San Bernardino,SBD,San Bernardino,SBD,-117.2942565,34.13973938
2170,'2020-6261-005,Barstow Battery Electric Bus Infrastructure,VVTA will install Battery Electric Bus (BEB) infrastructure at the Compressed Natural Gas (CNG) Station located in Barstow. Funds will be used to purchase and install BEB chargers and other related infrastructure.,500558.0,San Bernardino,|07|,|Completed|,San Bernardino,SBD,San Bernardino,SBD,-117.2942565,34.13973938
2171,'2019-6261-004,Replacement Buses,"As part of VVTA's fleet replacement plan, VVTA systematically replaces transit vehicles that are part of the active vehicle fleet. VVTA will utilize SGR funds to fund vehicle replacements.",2537326.0,San Bernardino,|07|,|InProgress|,San Bernardino,SBD,San Bernardino,SBD,-117.2942565,34.13973938
2172,'TEMP-SGR-2023-6235-051,Bus Stop Improvements,"MBTA will improve bus stops in the Morongo Basin service area. The bus stop improvements will include design plans, construction of the bus pad and shelter. Americans with Disabilities (ADA) improvements will be implemented as necessary.",133943.0,San Bernardino,|08|,|Planned|,San Bernardino,SBD,San Bernardino,SBD,-117.2942565,34.13973938
2173,'TEMP-SGR-2022-6235-046,Shop Vehicle,Utility worker replacement vehicle.,39000.0,San Bernardino,|08|,|InProgress|,San Bernardino,SBD,San Bernardino,SBD,-117.2942565,34.13973938
2174,'TEMP-SGR-2022-6235-045,Shop Equipment,To purchase HVAC evacuation/fill machines.,15000.0,San Bernardino,|08|,|InProgress|,San Bernardino,SBD,San Bernardino,SBD,-117.2942565,34.13973938
2175,'TEMP-SGR-2022-6235-044,Facility Facelift,To revitalize the MBTA operations facility.,38115.0,San Bernardino,|08|,|InProgress|,San Bernardino,SBD,San Bernardino,SBD,-117.2942565,34.13973938
2176,'2021-6235-016,Bus Shelter Rehabilitation,"MBTA will improve bus stops in the Morongo Basin service area. The bus stop improvements will include design plans, construction of the bus pad and shelter, and solar lighting. Americans with Disabilities (ADA) improvements will be implemented as necessary.",61429.0,San Bernardino,|08|,|InProgress|,San Bernardino,SBD,San Bernardino,SBD,-117.2942565,34.13973938
2177,'2021-6235-015,Supervisor Van,"With SGR funds, MBTA will replace the Field Supervisor Vehicle, which is currently 10 years old. Due to its age, wear and tear, and increased costs to operate, replacing it with a newer Hybrid Electric vehicle will not only reduce its operating cost but will reduce greenhouse gas emissions.",30185.0,San Bernardino,|08|,|Completed|,San Bernardino,SBD,San Bernardino,SBD,-117.2942565,34.13973938
2178,'2021-6235-014,Engine Overhauls,MBTA will be using a portion of its SGR money on engine overhauls. This will extend the useful life of their buses.,25000.0,San Bernardino,|08|,|Completed|,San Bernardino,SBD,San Bernardino,SBD,-117.2942565,34.13973938
2179,'2020-6235-013,Yucca Valley Video Surveillance Project,MBTA will use SGR funds to replace the existing video surveillance system installed at the Yucca Valley Transit Center.  The system was installed in 2009 and replacement parts needed to maintain the system are no longer available.,32888.0,San Bernardino,|08|,|Completed|,San Bernardino,SBD,San Bernardino,SBD,-117.2942565,34.13973938
2180,'2020-6235-012,Photovoltaic Illuminated Bus Stop Project,MBTA will install photovoltaic (PV) bus stop lighting systems at seventeen (17) bus stops.  Illuminated bus stops deter crime and reduce instances of riders being passed up due to low visibility.,26380.0,San Bernardino,|08|,|Completed|,San Bernardino,SBD,San Bernardino,SBD,-117.2942565,34.13973938
2181,'2020-6235-011,Joshua Tree Roadway Project,"MBTA will use a portion of their SGR allocation to rehabilitate the facility encompassed roadway that leads from the Operations Center to State Route 62.  Rehabilitation work will include grading, compacting, and replacing sections of asphalt on the roadway.*Received funding from Bus Stop Improvements & Lighting and Facility Lighting Upgrades & Yucca Valley Video Surveillance projects",35776.0,San Bernardino,|08|,|Planned|,San Bernardino,SBD,San Bernardino,SBD,-117.2942565,34.13973938
2182,'2020-6235-010,Shelter Rehabilitation,MBTA will rehabilitate existing lighting systems installed at various bus shelters in MBTA's service area.  Batteries will be replaced and the original fluorescent lights will be upgraded to new LED lights.,38934.0,San Bernardino,|08|,|InProgress|,San Bernardino,SBD,San Bernardino,SBD,-117.2942565,34.13973938
2183,'2019-6235-009,Engine Overhauls,MBTA will use SGR funds to fund vehicle rehabilitations which may include engine or transmission replacements.,60000.0,San Bernardino,|08|,|Completed|,San Bernardino,SBD,San Bernardino,SBD,-117.2942565,34.13973938
2184,'2019-6235-008,Lot Resurface,"MBTA will utilize SGR funds to grade, resurface, and restripe the lot at the MBTA Operations Facility in Joshua Tree.*Received funding from Bus Stop Improvements & Lighting and Facility Lighting Upgrades",38999.0,San Bernardino,|08|,|InProgress|,San Bernardino,SBD,San Bernardino,SBD,-117.2942565,34.13973938
2185,'2019-6235-007,Bus Stop Improvements & Lighting,"MBTA will purchase 2 shelter kits for 2 bus stops located at SR-62 and Park Blvd in Joshua Tree and Adobe Rd and Gorgonio Dr in Twentynine Palms; and replace solar-powered lighting at 8 bus stops in Yucca Valley, Joshua Tree, and Twentynine Palms.",36838.0,San Bernardino,|08|,|Completed|,San Bernardino,SBD,San Bernardino,SBD,-117.2942565,34.13973938
2186,'2019-6235-006,Facility Lighting Upgrades,"MBTA will perform upgrades to the facility lighting system at the Yucca Valley Transit Center. MBTA utilized Fiscal Year 2017/2018 SGR funds to upgrade the lighting system at the MBTA Operations Center located in Joshua Tree.*Transferring savings $5,345 to Lot Resurface & Joshua Tree Roadway.",19310.0,San Bernardino,|08|,|Completed|,San Bernardino,SBD,San Bernardino,SBD,-117.2942565,34.13973938
2187,'2018-6235-004,Security Surveillance Upgrades,"MBTA has had equipment in place since January 2009 and have experienced some equipment failures,  low light resolution issues and visibility issues from the monitoring location.",6060.0,San Bernardino,|08|,|Completed|,San Bernardino,SBD,San Bernardino,SBD,-117.2942565,34.13973938
